course_type,course_title,course_rating,course_link,course_skill,course_job
Course,Accounting Analysis I: The Role of Accounting as an Information System,4.8,https://www.coursera.org/learn/accounting-information-system,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to Recommender Systems:  Non-Personalized and Content-Based,4.5,https://www.coursera.org/learn/recommender-systems-introduction,"['Summary Statistics', 'Term Frequency Inverse Document Frequency (TF-IDF)', 'Microsoft Excel', 'Recommender Systems']","['Data Scientists', 'Machine Learning Engineers', 'Data Engineers', 'Data Analysts', 'Chief Technology Officers (CTOs)']"
Course,"Python Project: pillow, tesseract, and opencv",4.2,https://www.coursera.org/learn/python-project,[],"['Machine Learning Engineers', 'Data Scientists', 'Data Engineers', 'Scientists', 'Research Assistants']"
Course,Bayesian Statistics,3.9,https://www.coursera.org/learn/bayesian,"['Bayesian Statistics', 'Bayesian Linear Regression', 'Bayesian Inference', 'R Programming']","['Biostatisticians', 'Data Scientists', 'User Experience Researchers', 'Biologists', 'Data Analysts', 'Biostatisticians', 'Data Scientists', 'User Experience Researchers', 'Biologists', 'Data Analysts']"
Course,Feature Engineering,4.5,https://www.coursera.org/learn/feature-engineering,[],"['Data Scientists', 'Machine Learning Engineers', 'Data Engineers', 'Scientists', 'Chief Technology Officers (CTOs)']"
Course,Distributed Programming in Java,4.5,https://www.coursera.org/learn/distributed-programming-in-java,"['Distributed Computing', 'Actor Model', 'Parallel Computing', 'Reactive Programming']","['Software Engineers', 'Machine Learning Engineers', 'Security Engineers', 'Data Scientists', 'Scientists']"
Course,Psychodiagnostics and Psychological Assessment,4,https://www.coursera.org/learn/psychodiagnostics,[],"['Psychologists', 'Therapists', 'Editors', 'Social Workers', 'Nurses', 'Psychologists', 'Therapists', 'Editors', 'Social Workers', 'Nurses']"
Course,Google Cloud Platform Fundamentals for AWS Professionals,4.6,https://www.coursera.org/learn/gcp-fundamentals-aws,"['Load Balancing', 'Google', 'Google Cloud Platform', 'Cloud Computing']","['Technical Solutions Engineers', 'Security Engineers', 'Chief Technology Officers (CTOs)', 'System Administrators', 'IT Support']"
Course,Data Visualization with Tableau Project,4.6,https://www.coursera.org/learn/dataviz-project,"['Data Analysis', 'Interactive Visualization', 'Tableau Software', 'Data Visualization (DataViz)']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Corporate & Commercial Law I: Contracts & Employment Law,4.8,https://www.coursera.org/learn/corporate-commercial-law-part1,[],"['Lawyers', 'Paralegals', 'Translators', 'Accountants', 'Associates', 'Lawyers', 'Paralegals', 'Translators', 'Accountants', 'Associates']"
Course,Experimentation for Improvement,4.8,https://www.coursera.org/learn/experimentation,"['Process Optimization', 'R Programming', 'Experimental Design', 'Experiment']","['Scientists', 'Technical Solutions Engineers', 'Researchers', 'Research Assistants', 'Data Scientists']"
Course,An Introduction to Practical Deep Learning,4.3,https://www.coursera.org/learn/intro-practical-deep-learning,[],"['Data Scientists', 'Machine Learning Engineers', 'Risk Managers', 'Researchers', 'Data Engineers']"
Course,Applying Machine Learning to your Data with GCP,4.7,https://www.coursera.org/learn/data-insights-gcp-apply-ml,"['Bigquery', 'Machine Learning', 'Google Cloud Platform', 'Cloud Computing']","['Data Engineers', 'Data Scientists', 'Data Analysts', 'Technical Solutions Engineers', 'Account Managers', 'Data Engineers', 'Data Scientists', 'Data Analysts', 'Technical Solutions Engineers', 'Account Managers']"
Course,The R Programming Environment,4.4,https://www.coursera.org/learn/r-programming-environment,"['Data Manipulation', 'Regular Expression (REGEX)', 'R Programming', 'Rstudio']","['Biostatisticians', 'Risk Managers', 'Biologists', 'Data Scientists', 'Scientists', 'Biostatisticians', 'Risk Managers', 'Biologists', 'Data Scientists', 'Scientists']"
Course,Mathematics for economists,4.7,https://www.coursera.org/learn/mathematics-for-economists,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to Household Water Treatment and Safe Storage,4.7,https://www.coursera.org/learn/water-treatment,[],"['Biologists', 'Social Workers', 'Engineers', 'Entrepreneurs', 'Technical Solutions Engineers']"
Course,EU policy and implementation: making Europe work!,4.4,https://www.coursera.org/learn/eu-making-europe-work,[],"['Translators', 'Lawyers', 'Administrators', 'Researchers', 'Analysts (General)', 'Translators', 'Lawyers', 'Administrators', 'Researchers', 'Analysts (General)']"
Course,"GIS Data Formats, Design and Quality",4.9,https://www.coursera.org/learn/gis-data,"['Spatial Analysis', 'Analytics', 'Workflow', 'Data Management']","['Geologists', 'Biologists', 'Economists', 'Data Analysts', 'Researchers', 'Geologists', 'Biologists', 'Economists', 'Data Analysts', 'Researchers']"
Course,Introduction to numerical analysis,4.8,https://www.coursera.org/learn/intro-to-numerical-analysis,[],"['Economists', 'Scientists', 'Machine Learning Engineers', 'Data Scientists', 'Researchers']"
Course,IBM Cloud: Deploying Microservices with Kubernetes,4.6,https://www.coursera.org/learn/deploy-micro-kube-ibm-cloud,"['Kubernetes', 'Docker', 'Yet Another Markup Language (YAML)', 'Cloud', 'IBM Cloud']","['IT Support', 'Software Engineers', 'Machine Learning Engineers', 'Data Engineers', 'Technical Solutions Engineers']"
Course,Blockchain Platforms,4.6,https://www.coursera.org/learn/blockchain-platforms,"['Hyperledger', 'Microsoft Azure', 'Blockchain Platforms', 'Grid+', 'Augur']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to Clinical Data Science,4.7,https://www.coursera.org/learn/introduction-clinical-data-science,[],"['Pharmacists', 'Scientists', 'Biostatisticians', 'Data Scientists', 'Medical Doctors', 'Pharmacists', 'Scientists', 'Biostatisticians', 'Data Scientists', 'Medical Doctors']"
Course,Multiplatform Mobile App Development with React Native,4.7,https://www.coursera.org/learn/react-native,[],"['Technical Leads', 'Software Engineers', 'Data Scientists', 'Chief Technology Officers (CTOs)', 'Machine Learning Engineers', 'Technical Leads', 'Software Engineers', 'Data Scientists', 'Chief Technology Officers (CTOs)', 'Machine Learning Engineers']"
Course,Blockchain Opportunity Analysis,4.8,https://www.coursera.org/learn/blockchain-opportunity-analysis,[],"['Entrepreneurs', 'Business Developers', 'Consultants', 'Machine Learning Engineers', 'Product Managers']"
Course,Web of Data,4.5,https://www.coursera.org/learn/web-data,"['search for occurrences of a query graph', 'publish Linked Open Data on the Web', 'access remotely data sources on the Web', 'use and mix together existing data to obtain new data']","['Data Engineers', 'Data Scientists', 'Research Assistants', 'Product Managers', 'Business Analysts']"
Course,Basic Modeling for Discrete Optimization,4.9,https://www.coursera.org/learn/basic-modeling,"['Constraint Programming', 'Problem Solving', 'Mathematical Model', 'Discrete Optimization']","['Data Scientists', 'Operations Analysts', 'Machine Learning Engineers', 'Researchers', 'Data Engineers', 'Data Scientists', 'Operations Analysts', 'Machine Learning Engineers', 'Researchers', 'Data Engineers']"
Course,Introduction to Neurohacking In R,4.6,https://www.coursera.org/learn/neurohacking,"['Image Processing', 'Brain', 'R Programming', 'Neurology']","['Biostatisticians', 'Medical Doctors', 'Machine Learning Engineers', 'Researchers', 'Data Scientists', 'Biostatisticians', 'Medical Doctors', 'Machine Learning Engineers', 'Researchers', 'Data Scientists']"
Course,Algorithms on Graphs,4.7,https://www.coursera.org/learn/algorithms-on-graphs,"['Graph Theory', 'Graphs', 'Graph Algorithms']","['Data Scientists', 'Machine Learning Engineers', 'Software Engineers', 'Technical Leads', 'Security Engineers']"
Course,Intro to Acoustics (Part 1),4.4,https://www.coursera.org/learn/intro-to-acoustics,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Data Science in Stratified Healthcare and Precision Medicine,4.6,https://www.coursera.org/learn/datascimed,"['Data Science', 'Python Programming', 'Machine Learning', 'Image Analysis']","['Biostatisticians', 'Data Scientists', 'Medical Doctors', 'Scientists', 'Nurses']"
Course,Parallel programming,4.5,https://www.coursera.org/learn/parprog1,"['Data Structure', 'Parallel Computing', 'Data Parallelism', 'Parallel Algorithm']","['Data Engineers', 'Data Scientists', 'Machine Learning Engineers', 'Software Engineers', 'Traders']"
Course,Developing and Deploying Microservices with Microclimate,4.3,https://www.coursera.org/learn/ibm-microservice-microclimate,[],"['IT Support', 'Software Engineers', 'Technical Solutions Engineers', 'Consultants', 'Machine Learning Engineers']"
Course,Fundamentals of Immunology: T Cells and Signaling,4.7,https://www.coursera.org/learn/immunologyfundamentalstcellssignaling,[],"['Biologists', 'Biostatisticians', 'Scientists', 'Researchers', 'Medical Doctors']"
Course,Linear Regression in R for Public Health,4.8,https://www.coursera.org/learn/linear-regression-r-public-health,"['Correlation And Dependence', 'Linear Regression', 'R Programming']","['Medical Doctors', 'Pharmacists', 'Data Scientists', 'Researchers', 'Data Analysts', 'Medical Doctors', 'Pharmacists', 'Data Scientists', 'Researchers', 'Data Analysts']"
Course,Healthcare Data Literacy,4.7,https://www.coursera.org/learn/healthcare-data-literacy,[],"['Data Analysts', 'Program Managers', 'Data Scientists', 'Scientists', 'Nurses']"
Course,Climate Change and Water in Mountains: A Global Concern,4.5,https://www.coursera.org/learn/climate-changes-mountains-water,[],"['Biologists', 'Researchers', 'Entrepreneurs', 'Research Assistants', 'Data Analysts']"
Course,"Anatomy of the Chest, Abdomen, and Pelvis",4.7,https://www.coursera.org/learn/trunk-anatomy,[],"['Paramedics', 'Medical Doctors', 'Nurses', 'Translators', 'Therapists', 'Paramedics', 'Medical Doctors', 'Nurses', 'Translators', 'Therapists']"
Course,Fundamentals of Machine Learning in Finance,3.7,https://www.coursera.org/learn/fundamentals-machine-learning-in-finance,[],"['Traders', 'Risk Managers', 'Data Scientists', 'Machine Learning Engineers', 'Financial Analysts']"
Course,General Pathophysiology,4.4,https://www.coursera.org/learn/pathophysiology,[],"['Paramedics', 'Nurses', 'Dentists', 'Medical Doctors', 'Biologists', 'Paramedics', 'Nurses', 'Dentists', 'Medical Doctors', 'Biologists']"
Course,Building Database Applications in PHP,4.9,https://www.coursera.org/learn/database-applications-php,"['Hypertext Preprocessor (PHP)', 'Create, Read, Update And Delete', 'MySQL']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Advanced Data Structures in Java,4.8,https://www.coursera.org/learn/advanced-data-structures,"['Graphs', 'Search Algorithm', 'Graph Algorithms', 'Graph Data Structures']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Understanding Plants - Part II: Fundamentals of Plant Biology,4.8,https://www.coursera.org/learn/plant-biology,"['Plant Biology', 'Biology', 'Genetics', 'Plant']","['Biologists', 'Scientists', 'Artists', 'Therapists', 'Technical Solutions Engineers']"
Course,Optimizing a Website for Search,4.7,https://www.coursera.org/learn/optimizing-web-search,"['Keyword Research', 'Marketing', 'Content Marketing', 'Mathematical Optimization']","['Marketing Analysts', 'Marketers', 'Marketing Specialists', 'Translators', 'Entrepreneurs']"
Course,Sports and Building Aerodynamics,5,https://www.coursera.org/learn/sports-building-aerodynamics,[],"['Technical Solutions Engineers', 'Engineers', 'Research Assistants', 'Researchers', 'Entrepreneurs', 'Technical Solutions Engineers', 'Engineers', 'Research Assistants', 'Researchers', 'Entrepreneurs']"
Course,Equivalent Circuit Cell Model Simulation,4.7,https://www.coursera.org/learn/equivalent-circuit-cell-model-simulation,[],"['Technical Solutions Engineers', 'Engineers', 'Machine Learning Engineers', 'Researchers', 'Entrepreneurs']"
Course,Core Database Concepts,4.1,https://www.coursera.org/learn/core-database,[],"['Technical Leads', 'Data Engineers', 'Software Engineers', 'Data Scientists', 'Machine Learning Engineers', 'Technical Leads', 'Data Engineers', 'Software Engineers', 'Data Scientists', 'Machine Learning Engineers']"
Course,Competitive Programmer's Core Skills,4.2,https://www.coursera.org/learn/competitive-programming-core-skills,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Predictive Analytics and Data Mining,4.1,https://www.coursera.org/learn/predictive-analytics-data-mining,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Qualitative Research,4.5,https://www.coursera.org/learn/qualitative-research,"['Sample Collection', 'Qualitative Research', 'Sample Size Determination', 'Sample Preparation', 'Focus Group']","['User Experience Researchers', 'Marketing Specialists', 'Economists', 'Researchers', 'Professors']"
Course,Service-Oriented Architecture,4.5,https://www.coursera.org/learn/service-oriented-architecture,"['Web Service', 'Microservices', 'Representational State Transfer (REST)', 'Service-Oriented Architecture']","['Software Engineers', 'Chief Technology Officers (CTOs)', 'Data Engineers', 'Machine Learning Engineers', 'Data Scientists']"
Course,Taxation of Business Entities I: Corporations,4.6,https://www.coursera.org/learn/taxation-business-entities-part-1,[],"['Accountants', 'Lawyers', 'Financial Advisors', 'Financial Analysts', 'Entrepreneurs']"
Course,"Musicianship: Chord Charts, Diatonic Chords, and Minor Keys",4.9,https://www.coursera.org/learn/musicianship-chords,"['Music Performance', 'Piano', 'Music', 'Music composition', 'Music theory']","['Musicians', 'Artists', 'Writers', 'Entrepreneurs', 'Customer Care Reps', 'Musicians', 'Artists', 'Writers', 'Entrepreneurs', 'Customer Care Reps']"
Course,Building AI Applications with Watson APIs,4.3,https://www.coursera.org/learn/building-ai-applications,"['Artifical Intelligence', 'Machine Learning', 'Python Programming', 'Watson AI', 'Chatbot']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,"Programming Languages, Part B",4.9,https://www.coursera.org/learn/programming-languages-part-b,"['Racket (Programming Language)', 'Programming Language Concepts', 'Type System', 'Functional Programming']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Art and Science of Machine Learning,4.6,https://www.coursera.org/learn/art-science-ml,"['Tensorflow', 'Machine Learning', 'Cloud Computing', 'Estimator']","['Data Scientists', 'Machine Learning Engineers', 'Chief Technology Officers (CTOs)', 'Technical Solutions Engineers', 'Data Engineers']"
Course,Mediation and Conflict Resolution,4.6,https://www.coursera.org/learn/conflict-resolution-mediation,[],"['Lawyers', 'Social Workers', 'Pharmacists', 'HR Specialists', 'Designers']"
Course,International Water Law,4.8,https://www.coursera.org/learn/international-water-law,[],"['Lawyers', 'Marketing Specialists', 'Research Assistants', 'HR Specialists', 'Entrepreneurs', 'Lawyers', 'Marketing Specialists', 'Research Assistants', 'HR Specialists', 'Entrepreneurs']"
Course,Electrodynamics: An Introduction,4.7,https://www.coursera.org/learn/electrodynamics-introduction,[],"['Researchers', 'Technical Solutions Engineers', 'Engineers', 'Professors', 'Medical Doctors']"
Course,MRI Fundamentals,4.6,https://www.coursera.org/learn/mri-fundamentals,[],"['Psychiatrists', 'Medical Doctors', 'Scientists', 'Researchers', 'Program Managers']"
Course,Global Health at the Human-Animal-Ecosystem Interface,4.7,https://www.coursera.org/learn/global-health-human-animal-ecosystem,"['Disease Management', 'Biodiversity', 'Veterinary', 'Public Health']","['Medical Doctors', 'Nurses', 'Researchers', 'Professors', 'Data Scientists', 'Medical Doctors', 'Nurses', 'Researchers', 'Professors', 'Data Scientists']"
Course,Continuous Integration,3,https://www.coursera.org/learn/continuous-integration,"['Github', 'Continuous Integration', 'Devops', 'travis ci']","['Software Engineers', 'Data Scientists', 'Business Analysts', 'Researchers']"
Course,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",5,https://www.coursera.org/learn/international-health-regulations,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Jazz Improvisation,4.8,https://www.coursera.org/learn/jazz-improvisation,"['Music Performance', 'Music', 'Jazz', 'Jazz Improvisation']","['Musicians', 'Entrepreneurs', 'Scientists', 'Editors', 'Artists']"
Course,Study Designs in Epidemiology,4.8,https://www.coursera.org/learn/study-designs-epidemiology,"['Randomized Controlled Trial', 'Case-Control Study', 'Study designs', 'Cohort']","['Medical Doctors', 'Pharmacists', 'Researchers', 'Data Scientists', 'Research Assistants']"
Course,Automated Reasoning: satisfiability,4.8,https://www.coursera.org/learn/automated-reasoning-sat,[],"['Machine Learning Engineers', 'Researchers', 'Data Scientists', 'Data Engineers', 'Software Engineers']"
Course,Non-Communicable Diseases in Humanitarian Settings,4.8,https://www.coursera.org/learn/non-communicable-diseases-in-humanitarian-settings,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Leadership Toolkit for Managers,4.8,https://www.coursera.org/learn/leadership,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Six Sigma Advanced Define and Measure Phases,4.7,https://www.coursera.org/learn/six-sigma-define-measure-advanced,[],"['Process Analysts', 'Operations Managers', 'Operations Analysts', 'Program Managers', 'Pharmacists', 'Process Analysts', 'Operations Managers', 'Operations Analysts', 'Program Managers', 'Pharmacists']"
Course,International and Cross-Cultural Negotiation,4.7,https://www.coursera.org/learn/international-negotiation,[],"['Translators', 'Economists', 'Lawyers', 'HR Specialists', 'Sales Associates', 'Translators', 'Economists', 'Lawyers', 'HR Specialists', 'Sales Associates']"
Course,Branding and Customer Experience,4.6,https://www.coursera.org/learn/branding-and-cx,"['Employment', 'Leadership', 'Management', 'Customer Experience']","['User Experience Researchers', 'Marketing Specialists', 'Marketers', 'Marketing Managers', 'Customer Care Reps']"
Course,Framework for Data Collection and Analysis,4.1,https://www.coursera.org/learn/data-collection-framework,"['Data Collection', 'Data Quality', 'Data Analysis', 'Data Generating Process']","['User Experience Researchers', 'Data Analysts', 'Researchers', 'Journalists', 'Economists']"
Course,Robotics: Perception,4.4,https://www.coursera.org/learn/robotics-perception,"['Computer Vision', 'Estimation', 'Random Sample Consensus (Ransac)', 'Geometry']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Technical Writing,4.5,https://www.coursera.org/learn/technical-writing,[],"['Technical Writers', 'Editors', 'Translators', 'Tutors', 'Assistants', 'Technical Writers', 'Editors', 'Translators', 'Tutors', 'Assistants']"
Course,"Mechanics of Materials IV: Deflections, Buckling, Combined Loading & Failure Theories",4.8,https://www.coursera.org/learn/materials-structures,[],"['Technical Solutions Engineers', 'Engineers', 'Machine Learning Engineers', 'Scientists', 'Researchers']"
Course,Academic Literacy,4.6,https://www.coursera.org/learn/academic-literacy,[],"['Technical Writers', 'Biologists', 'Writers', 'Researchers', 'Professors']"
Course,Business Strategies for Emerging Markets,4.8,https://www.coursera.org/learn/business-strategies,[],"['Consultants', 'Business Developers', 'Sales Associates', 'Financial Analysts', 'Marketers']"
Course,Digital Systems: From Logic Gates to Processors,4.5,https://www.coursera.org/learn/digital-systems,"['Digital Design', 'Digital Circuit Design', 'Boolean Algebra', 'Processor Design']","['Machine Learning Engineers', 'Engineers', 'Security Engineers', 'Professors', 'Technical Solutions Engineers', 'Machine Learning Engineers', 'Engineers', 'Security Engineers', 'Professors', 'Technical Solutions Engineers']"
Course,"JavaScript, jQuery, and JSON",4.7,https://www.coursera.org/learn/javascript-jquery-json,"['Hypertext Preprocessor (PHP)', 'Jquery', 'JavaScript']","['Technical Writers', 'Technical Support Associates', 'Technical Solutions Engineers', 'Software Engineers', 'Customer Care Reps']"
Course,Embedded Software and Hardware Architecture,4.6,https://www.coursera.org/learn/embedded-software-hardware,[],"['Engineers', 'Technical Solutions Engineers', 'Machine Learning Engineers', 'Data Engineers', 'Software Engineers']"
Course,Agile Software Development,4.5,https://www.coursera.org/learn/agile-software-development,"['Software Development Kit (SDK)', 'Agile Software Development', 'Scrum (Software Development)']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Geometric Algorithms,4.2,https://www.coursera.org/learn/geometric-algorithms,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Transmission electron microscopy for materials science,4.4,https://www.coursera.org/learn/microscopy,[],"['Scientists', 'Researchers', 'Biologists', 'Technical Solutions Engineers', 'Professors']"
Course,Guitar Scales and Chord Progressions,4.7,https://www.coursera.org/learn/guitar-scales-chord-progressions,"['Tablature', 'Music notation', 'Guitar scales', 'Guitar chords', 'Guitar']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Mobile Interaction Design: How to Design Usable Mobile Products and Services,5,https://www.coursera.org/learn/mobile-interaction-design,[],"['Designers', 'UI/UX Designers', 'Graphic Designers', 'Product Managers', 'Business Developers']"
Course,Business Analytics Executive Overview,4.5,https://www.coursera.org/learn/business-analytics-executive-overview,[],"['Chief Financial Officers (CFOs)', 'Risk Managers', 'Accountants', 'Operations Managers', 'Program Managers']"
Course,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",4.8,https://www.coursera.org/learn/musicianship-harmony,"['Piano', 'Music', 'Performance', 'Music composition', 'Music theory']","['Musicians', 'Entrepreneurs', 'Writers', 'Artists', 'Technical Support Associates']"
Course,Introduction to High-Throughput Materials Development,4.6,https://www.coursera.org/learn/high-throughput,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Climate Change Mitigation in Developing Countries,4.6,https://www.coursera.org/learn/climate-change-mitigation,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",4.1,https://www.coursera.org/learn/cloud-applications-part1,"['Cloud Infrastructure', 'Cloud Applications', 'Cloud Storage', 'Cloud Computing']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Advanced R Programming,4.3,https://www.coursera.org/learn/advanced-r,"['Logic Programming', 'R Programming', 'Object-Oriented Programming (OOP)', 'Functional Programming']","['Biostatisticians', 'Data Scientists', 'Risk Managers', 'Economists', 'Data Analysts']"
Course,Autodesk Fusion 360 Integrated CAD/CAM/CAE,4.7,https://www.coursera.org/learn/fusion-360-integrated-cad-cam-cae,"['Computer-Aided Design (CAD)', 'Autodesk', '3d modeling', 'Autocad']","['Technical Solutions Engineers', 'Scientists', 'Entrepreneurs', 'Engineers', 'Designers']"
Course,Fundamentals of Immunology: Death by Friendly Fire,4.5,https://www.coursera.org/learn/immunology-friendlyfire,[],"['Biologists', 'Biostatisticians', 'Scientists', 'Researchers', 'Medical Doctors', 'Biologists', 'Biostatisticians', 'Scientists', 'Researchers', 'Medical Doctors']"
Course,Business English: Management and Leadership,4.8,https://www.coursera.org/learn/management-leadership-english,"['English Language', 'Writing', 'Management', 'Communication', 'Emailing', 'Meeting']","['Translators', 'Operations Analysts', 'Public Relations Specialists', 'Secretaries', 'Project Managers']"
Course,Health in Complex Humanitarian Emergencies,4.7,https://www.coursera.org/learn/health-che,[],"['Medical Doctors', 'Pharmacists', 'Translators', 'Nurses', 'Researchers', 'Medical Doctors', 'Pharmacists', 'Translators', 'Nurses', 'Researchers']"
Course,Mechanics of Materials III: Beam Bending,4.9,https://www.coursera.org/learn/beam-bending,[],"['Technical Solutions Engineers', 'Machine Learning Engineers', 'Engineers', 'Research Assistants', 'Entrepreneurs', 'Technical Solutions Engineers', 'Machine Learning Engineers', 'Engineers', 'Research Assistants', 'Entrepreneurs']"
Course,Meaningful Marketing Insights,4.4,https://www.coursera.org/learn/meaningful-marketing-insights,"['Basic Descriptive Statistics', 'Data Analysis', 'Microsoft Excel', 'Marketing']","['Marketing Analysts', 'Marketing Specialists', 'Marketers', 'Marketing Managers', 'Public Relations Specialists']"
Course,Clinical Epidemiology,4.7,https://www.coursera.org/learn/clinical-epidemiology,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Fundamentals of Fluid-Solid Interactions,4.8,https://www.coursera.org/learn/fluid-solid-interaction,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Budgeting essentials and development,4.4,https://www.coursera.org/learn/budgeting-essentials-development,[],"['Controllers', 'Chief Financial Officers (CFOs)', 'Financial Analysts', 'Economists', 'Accountants']"
Course,"Biological Diversity (Theories, Measures and Data sampling techniques)",4.3,https://www.coursera.org/learn/biological-diversity,[],"['Biologists', 'Scientists', 'Researchers', 'Teachers', 'Administrators']"
Course,Planning for Climate Change in African Cities,4.8,https://www.coursera.org/learn/climate-change-africa,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Validity and Bias in Epidemiology,4.7,https://www.coursera.org/learn/validity-bias-epidemiology,"['Validity', 'Interaction (Statistics)', 'Information bias', 'Confounding', 'Selection Bias']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Survival Analysis in R for Public Health,4.4,https://www.coursera.org/learn/survival-analysis-r-public-health,"['Understand common ways to choose what predictors go into a regression model', 'Run and interpret Kaplan-Meier curves in R', 'Construct a Cox regression model in R']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,"Computers, Waves, Simulations: A Practical Introduction to Numerical Methods using Python",4.8,https://www.coursera.org/learn/computers-waves-simulations,[],"['Researchers', 'Scientists', 'Research Assistants', 'Data Scientists', 'Machine Learning Engineers']"
Course,Mastering the Software Engineering Interview,4.6,https://www.coursera.org/learn/cs-tech-interview,"['Live Coding', 'Programming Interview', 'Algorithms', 'Problem Solving']","['Software Engineers', 'Machine Learning Engineers', 'Security Engineers', 'Data Engineers', 'Data Scientists']"
